RHC;;;
Fecha;Componente;Valor;UOM
03/09/2014 5:07:21;1% RECOGIDO;307;§C
03/09/2014 5:07:21;5% RECOGIDO;361;§C
03/09/2014 5:07:21;10% RECOGIDO;375;§C
03/09/2014 5:07:21;20% RECOGIDO;397;§C
03/09/2014 5:07:21;30% RECOGIDO;406;§C
03/09/2014 5:07:21;50% RECOGIDO;424;§C
03/09/2014 5:07:21;70% RECOGIDO;438;§C
03/09/2014 5:07:21;80% RECOGIDO;451;§C
03/09/2014 5:07:21;90% RECOGIDO;480;§C
03/09/2014 5:07:21;95% RECOGIDO;508;§C
03/09/2014 5:07:21;P.FINAL;537;§C
03/09/2014 5:07:21;P.INICIAL;299;§C
03/09/2014 5:07:21;AZUFRE;2.7;mg/Kg
03/09/2014 5:07:21;COLOR ASTM;2.5;-
03/09/2014 5:07:21;DENSIDAD 15§C;0.8336;Kg/L
03/09/2014 5:07:21;DESTILACION:;;.
03/09/2014 5:07:21;I. VISCOSIDAD NOR 4.3 CST A 100§C;140;S/U
03/09/2014 5:07:21;INDICE VISCOSIDAD;138;-
03/09/2014 5:07:21;NITROGENO;2.2;mg/Kg
03/09/2014 5:07:21;VISCOSIDAD A 100§C;4.027;mm2/S
03/09/2014 5:07:21;VISCOSIDAD A 65§C;8.302;mm2/S
04/09/2014 13:28:36;1% RECOGIDO;306;§C
04/09/2014 13:28:36;5% RECOGIDO;367;§C
04/09/2014 13:28:36;10% RECOGIDO;381;§C
04/09/2014 13:28:36;20% RECOGIDO;403;§C
04/09/2014 13:28:36;30% RECOGIDO;412;§C
04/09/2014 13:28:36;50% RECOGIDO;430;§C
04/09/2014 13:28:36;70% RECOGIDO;447;§C
04/09/2014 13:28:36;80% RECOGIDO;462;§C
04/09/2014 13:28:36;90% RECOGIDO;492;§C
04/09/2014 13:28:36;95% RECOGIDO;522;§C
04/09/2014 13:28:36;P.FINAL;552;§C
04/09/2014 13:28:36;P.INICIAL;297;§C
04/09/2014 13:28:36;AZUFRE;2.5;mg/Kg
04/09/2014 13:28:36;COLOR ASTM;<3.0;-
04/09/2014 13:28:36;DENSIDAD 15§C;0.8349;Kg/L
04/09/2014 13:28:36;DESTILACION:;;.
04/09/2014 13:28:36;I. VISCOSIDAD NOR 4.3 CST A 100§C;136;S/U
04/09/2014 13:28:36;INDICE VISCOSIDAD;137;-
04/09/2014 13:28:36;NITROGENO;4.9;mg/Kg
04/09/2014 13:28:36;VISCOSIDAD A 100§C;4.338;mm2/S
04/09/2014 13:28:36;VISCOSIDAD A 65§C;9.142;mm2/S
07/09/2014 13:17:04;1% RECOGIDO;300;§C
07/09/2014 13:17:04;5% RECOGIDO;360;§C
07/09/2014 13:17:04;10% RECOGIDO;376;§C
07/09/2014 13:17:04;20% RECOGIDO;397;§C
07/09/2014 13:17:04;30% RECOGIDO;406;§C
07/09/2014 13:17:04;50% RECOGIDO;424;§C
07/09/2014 13:17:04;70% RECOGIDO;443;§C
07/09/2014 13:17:04;80% RECOGIDO;458;§C
07/09/2014 13:17:04;90% RECOGIDO;489;§C
07/09/2014 13:17:04;95% RECOGIDO;521;§C
07/09/2014 13:17:04;P.FINAL;553;§C
07/09/2014 13:17:04;P.INICIAL;291;§C
07/09/2014 13:17:04;AZUFRE;6.0;mg/Kg
07/09/2014 13:17:04;COLOR ASTM;3.0;-
07/09/2014 13:17:04;DENSIDAD 15§C;0.8358;Kg/L
07/09/2014 13:17:04;DESTILACION:;;.
07/09/2014 13:17:04;I. VISCOSIDAD NOR 4.3 CST A 100§C;134;S/U
07/09/2014 13:17:04;INDICE VISCOSIDAD;133;-
07/09/2014 13:17:04;NITROGENO;3.2;mg/Kg
07/09/2014 13:17:04;VISCOSIDAD A 100§C;4.469;mm2/S
07/09/2014 13:17:04;VISCOSIDAD A 65§C;8.682;mm2/S
10/09/2014 5:07:09;1% RECOGIDO;304;§C
10/09/2014 5:07:09;5% RECOGIDO;357;§C
10/09/2014 5:07:09;10% RECOGIDO;370;§C
10/09/2014 5:07:09;20% RECOGIDO;392;§C
10/09/2014 5:07:09;30% RECOGIDO;401;§C
10/09/2014 5:07:09;50% RECOGIDO;418;§C
10/09/2014 5:07:09;70% RECOGIDO;435;§C
10/09/2014 5:07:09;80% RECOGIDO;449;§C
10/09/2014 5:07:09;90% RECOGIDO;478;§C
10/09/2014 5:07:09;95% RECOGIDO;510;§C
10/09/2014 5:07:09;P.FINAL;541;§C
10/09/2014 5:07:09;P.INICIAL;296;§C
10/09/2014 5:07:09;AZUFRE;2.6;mg/Kg
10/09/2014 5:07:09;COLOR ASTM;2.5;-
10/09/2014 5:07:09;DENSIDAD 15§C;0.8327;Kg/L
10/09/2014 5:07:09;DESTILACION:;;.
10/09/2014 5:07:09;I. VISCOSIDAD NOR 4.3 CST A 100§C;136;S/U
10/09/2014 5:07:09;INDICE VISCOSIDAD;132;-
10/09/2014 5:07:09;NITROGENO;4.1;mg/Kg
10/09/2014 5:07:09;VISCOSIDAD A 100§C;3.885;mm2/S
10/09/2014 5:07:09;VISCOSIDAD A 65§C;7.999;mm2/S
11/09/2014 8:42:31;1% RECOGIDO;309;§C
11/09/2014 8:42:31;5% RECOGIDO;354;§C
11/09/2014 8:42:31;10% RECOGIDO;366;§C
11/09/2014 8:42:31;20% RECOGIDO;386;§C
11/09/2014 8:42:31;30% RECOGIDO;396;§C
11/09/2014 8:42:31;50% RECOGIDO;412;§C
11/09/2014 8:42:31;70% RECOGIDO;426;§C
11/09/2014 8:42:31;80% RECOGIDO;439;§C
11/09/2014 8:42:31;90% RECOGIDO;466;§C
11/09/2014 8:42:31;95% RECOGIDO;495;§C
11/09/2014 8:42:31;P.FINAL;524;§C
11/09/2014 8:42:31;P.INICIAL;302;§C
11/09/2014 8:42:31;AZUFRE;3.0;mg/Kg
11/09/2014 8:42:31;COLOR ASTM;<2.5;-
11/09/2014 8:42:31;DENSIDAD 15§C;0.8294;Kg/L
11/09/2014 8:42:31;DESTILACION:;;.
11/09/2014 8:42:31;I. VISCOSIDAD NOR 4.3 CST A 100§C;137;S/U
11/09/2014 8:42:31;INDICE VISCOSIDAD;130;-
11/09/2014 8:42:31;NITROGENO;3.6;mg/Kg
11/09/2014 8:42:31;VISCOSIDAD A 100§C;3.608;mm2/S
11/09/2014 8:42:31;VISCOSIDAD A 65§C;7.308;mm2/S
13/09/2014 19:41:27;I. VISCOSIDAD NOR 4.3 CST A 100§C;133;S/U
13/09/2014 19:41:27;INDICE VISCOSIDAD;131;-
14/09/2014 0:46:03;I. VISCOSIDAD NOR 4.3 CST A 100§C;134;S/U
14/09/2014 6:54:34;1% RECOGIDO;307;§C
14/09/2014 6:54:34;5% RECOGIDO;363;§C
14/09/2014 6:54:34;10% RECOGIDO;378;§C
14/09/2014 6:54:34;20% RECOGIDO;399;§C
14/09/2014 6:54:34;30% RECOGIDO;409;§C
14/09/2014 6:54:34;50% RECOGIDO;426;§C
14/09/2014 6:54:34;70% RECOGIDO;442;§C
14/09/2014 6:54:34;80% RECOGIDO;455;§C
14/09/2014 6:54:34;90% RECOGIDO;484;§C
14/09/2014 6:54:34;95% RECOGIDO;514;§C
14/09/2014 6:54:34;P.FINAL;543;§C
14/09/2014 6:54:34;P.INICIAL;299;§C
14/09/2014 6:54:34;AZUFRE;2.2;mg/Kg
14/09/2014 6:54:34;COLOR ASTM;2.5;-
14/09/2014 6:54:34;DENSIDAD 15§C;0.8359;Kg/L
14/09/2014 6:54:34;DESTILACION:;;.
14/09/2014 6:54:34;I. VISCOSIDAD NOR 4.3 CST A 100§C;134;S/U
14/09/2014 6:54:34;INDICE VISCOSIDAD;132;-
14/09/2014 6:54:34;NITROGENO;4.5;mg/Kg
14/09/2014 6:54:34;VISCOSIDAD A 100§C;4.091;mm2/S
14/09/2014 6:54:34;VISCOSIDAD A 65§C;8.549;mm2/S
16/09/2014 6:07:36;1% RECOGIDO;311;§C
16/09/2014 6:07:36;5% RECOGIDO;365;§C
16/09/2014 6:07:36;10% RECOGIDO;378;§C
16/09/2014 6:07:36;20% RECOGIDO;399;§C
16/09/2014 6:07:36;30% RECOGIDO;408;§C
16/09/2014 6:07:36;50% RECOGIDO;424;§C
16/09/2014 6:07:36;70% RECOGIDO;439;§C
16/09/2014 6:07:36;80% RECOGIDO;451;§C
16/09/2014 6:07:36;90% RECOGIDO;480;§C
16/09/2014 6:07:36;95% RECOGIDO;509;§C
16/09/2014 6:07:36;P.FINAL;538;§C
16/09/2014 6:07:36;P.INICIAL;303;§C
16/09/2014 6:07:36;AZUFRE;3.9;mg/Kg
16/09/2014 6:07:36;COLOR ASTM;3.0;-
16/09/2014 6:07:36;DENSIDAD 15§C;0.8339;Kg/L
16/09/2014 6:07:36;DESTILACION:;;.
16/09/2014 6:07:36;I. VISCOSIDAD NOR 4.3 CST A 100§C;136;S/U
16/09/2014 6:07:36;INDICE VISCOSIDAD;134;-
16/09/2014 6:07:36;NITROGENO;6.5;mg/Kg
16/09/2014 6:07:36;VISCOSIDAD A 100§C;4.088;mm2/S
16/09/2014 6:07:36;VISCOSIDAD A 65§C;8.511;mm2/S
16/09/2014 14:45:17;1% RECOGIDO;307;§C
16/09/2014 14:45:17;5% RECOGIDO;361;§C
16/09/2014 14:45:17;10% RECOGIDO;376;§C
16/09/2014 14:45:17;20% RECOGIDO;397;§C
16/09/2014 14:45:17;30% RECOGIDO;405;§C
16/09/2014 14:45:17;50% RECOGIDO;424;§C
16/09/2014 14:45:17;70% RECOGIDO;439;§C
16/09/2014 14:45:17;80% RECOGIDO;452;§C
16/09/2014 14:45:17;90% RECOGIDO;480;§C
16/09/2014 14:45:17;95% RECOGIDO;509;§C
16/09/2014 14:45:17;P.FINAL;538;§C
16/09/2014 14:45:17;P.INICIAL;299;§C
16/09/2014 14:45:17;AZUFRE;2.4;mg/Kg
16/09/2014 14:45:17;COLOR ASTM;<3.0;-
16/09/2014 14:45:17;DENSIDAD 15§C;0.8418;Kg/L
16/09/2014 14:45:17;DESTILACION:;;.
16/09/2014 14:45:17;I. VISCOSIDAD NOR 4.3 CST A 100§C;134;S/U
16/09/2014 14:45:17;INDICE VISCOSIDAD;131;-
16/09/2014 14:45:17;NITROGENO;3.1;mg/Kg
16/09/2014 14:45:17;VISCOSIDAD A 100§C;3.975;mm2/S
16/09/2014 14:45:17;VISCOSIDAD A 65§C;8.257;mm2/S
16/09/2014 21:10:34;1% RECOGIDO;305;§C
16/09/2014 21:10:34;5% RECOGIDO;360;§C
16/09/2014 21:10:34;10% RECOGIDO;375;§C
16/09/2014 21:10:34;20% RECOGIDO;396;§C
16/09/2014 21:10:34;30% RECOGIDO;404;§C
16/09/2014 21:10:34;50% RECOGIDO;422;§C
16/09/2014 21:10:34;70% RECOGIDO;437;§C
16/09/2014 21:10:34;80% RECOGIDO;451;§C
16/09/2014 21:10:34;90% RECOGIDO;479;§C
16/09/2014 21:10:34;95% RECOGIDO;509;§C
16/09/2014 21:10:34;P.FINAL;538;§C
16/09/2014 21:10:34;P.INICIAL;297;§C
16/09/2014 21:10:34;AZUFRE;2.3;mg/Kg
16/09/2014 21:10:34;COLOR ASTM;<3.0;-
16/09/2014 21:10:34;DENSIDAD 15§C;0.8334;Kg/L
16/09/2014 21:10:34;DESTILACION:;;.
16/09/2014 21:10:34;I. VISCOSIDAD NOR 4.3 CST A 100§C;133;S/U
16/09/2014 21:10:34;INDICE VISCOSIDAD;130;-
16/09/2014 21:10:34;NITROGENO;7.0;mg/Kg
16/09/2014 21:10:34;VISCOSIDAD A 100§C;3.934;mm2/S
16/09/2014 21:10:34;VISCOSIDAD A 65§C;8.162;mm2/S
17/09/2014 5:08:11;1% RECOGIDO;307;§C
17/09/2014 5:08:11;5% RECOGIDO;361;§C
17/09/2014 5:08:11;10% RECOGIDO;375;§C
17/09/2014 5:08:11;20% RECOGIDO;396;§C
17/09/2014 5:08:11;30% RECOGIDO;403;§C
17/09/2014 5:08:11;50% RECOGIDO;420;§C
17/09/2014 5:08:11;70% RECOGIDO;436;§C
17/09/2014 5:08:11;80% RECOGIDO;449;§C
17/09/2014 5:08:11;90% RECOGIDO;477;§C
17/09/2014 5:08:11;95% RECOGIDO;507;§C
17/09/2014 5:08:11;P.FINAL;537;§C
17/09/2014 5:08:11;P.INICIAL;299;§C
17/09/2014 5:08:11;AZUFRE;2.4;mg/Kg
17/09/2014 5:08:11;COLOR ASTM;2.5;-
17/09/2014 5:08:11;DENSIDAD 15§C;0.8334;Kg/L
17/09/2014 5:08:11;DESTILACION:;;.
17/09/2014 5:08:11;I. VISCOSIDAD NOR 4.3 CST A 100§C;135;S/U
17/09/2014 5:08:11;INDICE VISCOSIDAD;131;-
17/09/2014 5:08:11;NITROGENO;5.0;mg/Kg
17/09/2014 5:08:11;VISCOSIDAD A 100§C;3.921;mm2/S
17/09/2014 5:08:11;VISCOSIDAD A 65§C;8.105;mm2/S
17/09/2014 12:32:52;1% RECOGIDO;307;§C
17/09/2014 12:32:52;5% RECOGIDO;361;§C
17/09/2014 12:32:52;10% RECOGIDO;375;§C
17/09/2014 12:32:52;20% RECOGIDO;396;§C
17/09/2014 12:32:52;30% RECOGIDO;404;§C
17/09/2014 12:32:52;50% RECOGIDO;421;§C
17/09/2014 12:32:52;70% RECOGIDO;436;§C
17/09/2014 12:32:52;80% RECOGIDO;449;§C
17/09/2014 12:32:52;90% RECOGIDO;478;§C
17/09/2014 12:32:52;95% RECOGIDO;507;§C
17/09/2014 12:32:52;P.FINAL;537;§C
17/09/2014 12:32:52;P.INICIAL;299;§C
17/09/2014 12:32:52;AZUFRE;2.6;mg/Kg
17/09/2014 12:32:52;COLOR ASTM;2.5;-
17/09/2014 12:32:52;DENSIDAD 15§C;0.8333;Kg/L
17/09/2014 12:32:52;DESTILACION:;;.
17/09/2014 12:32:52;I. VISCOSIDAD NOR 4.3 CST A 100§C;135;S/U
17/09/2014 12:32:52;INDICE VISCOSIDAD;131;-
17/09/2014 12:32:52;NITROGENO;6.0;mg/Kg
17/09/2014 12:32:52;VISCOSIDAD A 100§C;3.931;mm2/S
17/09/2014 12:32:52;VISCOSIDAD A 65§C;8.132;mm2/S
18/09/2014 6:06:06;1% RECOGIDO;277;§C
18/09/2014 6:06:06;5% RECOGIDO;352;§C
18/09/2014 6:06:06;10% RECOGIDO;372;§C
18/09/2014 6:06:06;20% RECOGIDO;398;§C
18/09/2014 6:06:06;30% RECOGIDO;411;§C
18/09/2014 6:06:06;50% RECOGIDO;437;§C
18/09/2014 6:06:06;70% RECOGIDO;465;§C
18/09/2014 6:06:06;80% RECOGIDO;484;§C
18/09/2014 6:06:06;90% RECOGIDO;513;§C
18/09/2014 6:06:06;95% RECOGIDO;546;§C
18/09/2014 6:06:06;P.FINAL;580;§C
18/09/2014 6:06:06;P.INICIAL;266;§C
18/09/2014 6:06:06;AZUFRE;2.5;mg/Kg
18/09/2014 6:06:06;COLOR ASTM;2.5;-
18/09/2014 6:06:06;DENSIDAD 15§C;0.8330;Kg/L
18/09/2014 6:06:06;DESTILACION:;;.
18/09/2014 6:06:06;I. VISCOSIDAD NOR 4.3 CST A 100§C;133;S/U
18/09/2014 6:06:06;INDICE VISCOSIDAD;128;-
18/09/2014 6:06:06;NITROGENO;5.3;mg/Kg
18/09/2014 6:06:06;VISCOSIDAD A 100§C;3.851;mm2/S
18/09/2014 6:06:06;VISCOSIDAD A 65§C;7.958;mm2/S
18/09/2014 17:39:42;NITROGENO;5.3;mg/Kg
19/09/2014 7:40:59;1% RECOGIDO;302;§C
19/09/2014 7:40:59;5% RECOGIDO;360;§C
19/09/2014 7:40:59;10% RECOGIDO;375;§C
19/09/2014 7:40:59;20% RECOGIDO;397;§C
19/09/2014 7:40:59;30% RECOGIDO;405;§C
19/09/2014 7:40:59;50% RECOGIDO;423;§C
19/09/2014 7:40:59;70% RECOGIDO;441;§C
19/09/2014 7:40:59;80% RECOGIDO;455;§C
19/09/2014 7:40:59;90% RECOGIDO;485;§C
19/09/2014 7:40:59;95% RECOGIDO;516;§C
19/09/2014 7:40:59;P.FINAL;547;§C
19/09/2014 7:40:59;P.INICIAL;293;§C
19/09/2014 7:40:59;AZUFRE;2.3;mg/Kg
19/09/2014 7:40:59;COLOR ASTM;3.0;-
19/09/2014 7:40:59;DENSIDAD 15§C;0.8370;Kg/L
19/09/2014 7:40:59;DESTILACION:;;.
19/09/2014 7:40:59;I. VISCOSIDAD NOR 4.3 CST A 100§C;129;S/U
19/09/2014 7:40:59;INDICE VISCOSIDAD;127;-
19/09/2014 7:40:59;NITROGENO;5.4;mg/Kg
19/09/2014 7:40:59;VISCOSIDAD A 100§C;4.083;mm2/S
19/09/2014 7:40:59;VISCOSIDAD A 65§C;8.593;mm2/S
19/09/2014 11:27:59;I. VISCOSIDAD NOR 4.3 CST A 100§C;133;S/U
19/09/2014 11:27:59;VISCOSIDAD A 100§C;4.111;mm2/S
19/09/2014 11:27:59;VISCOSIDAD A 65§C;8.614;mm2/S
20/09/2014 4:38:51;1% RECOGIDO;305;§C
20/09/2014 4:38:51;5% RECOGIDO;361;§C
20/09/2014 4:38:51;10% RECOGIDO;375;§C
20/09/2014 4:38:51;20% RECOGIDO;398;§C
20/09/2014 4:38:51;30% RECOGIDO;407;§C
20/09/2014 4:38:51;50% RECOGIDO;424;§C
20/09/2014 4:38:51;70% RECOGIDO;441;§C
20/09/2014 4:38:51;80% RECOGIDO;454;§C
20/09/2014 4:38:51;90% RECOGIDO;484;§C
20/09/2014 4:38:51;95% RECOGIDO;514;§C
20/09/2014 4:38:51;P.FINAL;545;§C
20/09/2014 4:38:51;P.INICIAL;296;§C
20/09/2014 4:38:51;AZUFRE;2.2;mg/Kg
20/09/2014 4:38:51;COLOR ASTM;2.5;-
20/09/2014 4:38:51;DENSIDAD 15§C;0.8362;Kg/L
20/09/2014 4:38:51;DESTILACION:;;.
20/09/2014 4:38:51;I. VISCOSIDAD NOR 4.3 CST A 100§C;131;S/U
20/09/2014 4:38:51;INDICE VISCOSIDAD;129;-
20/09/2014 4:38:51;NITROGENO;4.5;mg/Kg
20/09/2014 4:38:51;VISCOSIDAD A 100§C;4.116;mm2/S
20/09/2014 4:38:51;VISCOSIDAD A 65§C;8.650;mm2/S
20/09/2014 16:45:41;I. VISCOSIDAD NOR 4.3 CST A 100§C;132;S/U
20/09/2014 16:45:41;VISCOSIDAD A 100§C;4.082;mm2/S
20/09/2014 16:45:41;VISCOSIDAD A 65§C;8.546;mm2/S
21/09/2014 10:39:26;1% RECOGIDO;304;§C
21/09/2014 10:39:26;5% RECOGIDO;361;§C
21/09/2014 10:39:26;10% RECOGIDO;376;§C
21/09/2014 10:39:26;20% RECOGIDO;398;§C
21/09/2014 10:39:26;30% RECOGIDO;407;§C
21/09/2014 10:39:26;50% RECOGIDO;424;§C
21/09/2014 10:39:26;70% RECOGIDO;441;§C
21/09/2014 10:39:26;80% RECOGIDO;454;§C
21/09/2014 10:39:26;90% RECOGIDO;484;§C
21/09/2014 10:39:26;95% RECOGIDO;516;§C
21/09/2014 10:39:26;P.FINAL;547;§C
21/09/2014 10:39:26;P.INICIAL;295;§C
21/09/2014 10:39:26;AZUFRE;4.8;mg/Kg
21/09/2014 10:39:26;COLOR ASTM;2.5;-
21/09/2014 10:39:26;DENSIDAD 15§C;0.8367;Kg/L
21/09/2014 10:39:26;DESTILACION:;;.
21/09/2014 10:39:26;I. VISCOSIDAD NOR 4.3 CST A 100§C;133;S/U
21/09/2014 10:39:26;INDICE VISCOSIDAD;132;-
21/09/2014 10:39:26;NITROGENO;4.8;mg/Kg
21/09/2014 10:39:26;VISCOSIDAD A 100§C;4.130;mm2/S
21/09/2014 10:39:26;VISCOSIDAD A 65§C;8.655;mm2/S
22/09/2014 4:10:12;1% RECOGIDO;305;§C
22/09/2014 4:10:12;5% RECOGIDO;360;§C
22/09/2014 4:10:12;10% RECOGIDO;375;§C
22/09/2014 4:10:12;20% RECOGIDO;397;§C
22/09/2014 4:10:12;30% RECOGIDO;404;§C
22/09/2014 4:10:12;50% RECOGIDO;420;§C
22/09/2014 4:10:12;70% RECOGIDO;437;§C
22/09/2014 4:10:12;80% RECOGIDO;451;§C
22/09/2014 4:10:12;90% RECOGIDO;480;§C
22/09/2014 4:10:12;95% RECOGIDO;511;§C
22/09/2014 4:10:12;P.FINAL;543;§C
22/09/2014 4:10:12;P.INICIAL;296;§C
22/09/2014 4:10:12;AZUFRE;2.8;mg/Kg
22/09/2014 4:10:12;COLOR ASTM;2.5;-
22/09/2014 4:10:12;DENSIDAD 15§C;0.8366;Kg/L
22/09/2014 4:10:12;DESTILACION:;;.
22/09/2014 4:10:12;I. VISCOSIDAD NOR 4.3 CST A 100§C;132;S/U
22/09/2014 4:10:12;INDICE VISCOSIDAD;129;-
22/09/2014 4:10:12;NITROGENO;3.4;mg/Kg
22/09/2014 4:10:12;VISCOSIDAD A 100§C;4.039;mm2/S
22/09/2014 4:10:12;VISCOSIDAD A 65§C;8.443;mm2/S
22/09/2014 18:13:36;I. VISCOSIDAD NOR 4.3 CST A 100§C;132;S/U
22/09/2014 18:13:36;VISCOSIDAD A 100§C;4.062;mm2/S
22/09/2014 18:13:36;VISCOSIDAD A 65§C;8.500;mm2/S
23/09/2014 6:17:17;1% RECOGIDO;304;§C
23/09/2014 6:17:17;5% RECOGIDO;361;§C
23/09/2014 6:17:17;10% RECOGIDO;375;§C
23/09/2014 6:17:17;20% RECOGIDO;397;§C
23/09/2014 6:17:17;30% RECOGIDO;406;§C
23/09/2014 6:17:17;50% RECOGIDO;423;§C
23/09/2014 6:17:17;70% RECOGIDO;440;§C
23/09/2014 6:17:17;80% RECOGIDO;454;§C
23/09/2014 6:17:17;90% RECOGIDO;484;§C
23/09/2014 6:17:17;95% RECOGIDO;515;§C
23/09/2014 6:17:17;P.FINAL;547;§C
23/09/2014 6:17:17;P.INICIAL;295;§C
23/09/2014 6:17:17;AZUFRE;3.1;mg/Kg
23/09/2014 6:17:17;COLOR ASTM;2.5;-
23/09/2014 6:17:17;DENSIDAD 15§C;0.8372;Kg/L
23/09/2014 6:17:17;DESTILACION:;;.
23/09/2014 6:17:17;I. VISCOSIDAD NOR 4.3 CST A 100§C;133;S/U
23/09/2014 6:17:17;INDICE VISCOSIDAD;131;-
23/09/2014 6:17:17;NITROGENO;5.6;mg/Kg
23/09/2014 6:17:17;VISCOSIDAD A 100§C;4.115;mm2/S
23/09/2014 6:17:17;VISCOSIDAD A 65§C;8.620;mm2/S
23/09/2014 17:12:19;1% RECOGIDO;304;§C
23/09/2014 17:12:19;5% RECOGIDO;366;§C
23/09/2014 17:12:19;10% RECOGIDO;380;§C
23/09/2014 17:12:19;20% RECOGIDO;403;§C
23/09/2014 17:12:19;30% RECOGIDO;411;§C
23/09/2014 17:12:19;50% RECOGIDO;429;§C
23/09/2014 17:12:19;70% RECOGIDO;448;§C
23/09/2014 17:12:19;80% RECOGIDO;462;§C
23/09/2014 17:12:19;90% RECOGIDO;493;§C
23/09/2014 17:12:19;95% RECOGIDO;525;§C
23/09/2014 17:12:19;P.FINAL;556;§C
23/09/2014 17:12:19;P.INICIAL;294;§C
23/09/2014 17:12:19;AZUFRE;3.2;mg/Kg
23/09/2014 17:12:19;COLOR ASTM;3.0;-
23/09/2014 17:12:19;DENSIDAD 15§C;0.8392;Kg/L
23/09/2014 17:12:19;DESTILACION:;;.
23/09/2014 17:12:19;I. VISCOSIDAD NOR 4.3 CST A 100§C;130;S/U
23/09/2014 17:12:19;INDICE VISCOSIDAD;129;-
23/09/2014 17:12:19;NITROGENO;2.4;mg/Kg
23/09/2014 17:12:19;VISCOSIDAD A 100§C;4.389;mm2/S
23/09/2014 17:12:19;VISCOSIDAD A 65§C;9.386;mm2/S
23/09/2014 19:35:13;I. VISCOSIDAD NOR 4.3 CST A 100§C;129;S/U
24/09/2014 5:08:06;1% RECOGIDO;303;§C
24/09/2014 5:08:06;5% RECOGIDO;365;§C
24/09/2014 5:08:06;10% RECOGIDO;380;§C
24/09/2014 5:08:06;20% RECOGIDO;402;§C
24/09/2014 5:08:06;30% RECOGIDO;411;§C
24/09/2014 5:08:06;50% RECOGIDO;428;§C
24/09/2014 5:08:06;70% RECOGIDO;447;§C
24/09/2014 5:08:06;80% RECOGIDO;462;§C
24/09/2014 5:08:06;90% RECOGIDO;493;§C
24/09/2014 5:08:06;95% RECOGIDO;525;§C
24/09/2014 5:08:06;P.FINAL;556;§C
24/09/2014 5:08:06;P.INICIAL;293;§C
24/09/2014 5:08:06;AZUFRE;2.4;mg/Kg
24/09/2014 5:08:06;COLOR ASTM;<3.0;-
24/09/2014 5:08:06;DENSIDAD 15§C;0.8390;Kg/L
24/09/2014 5:08:06;DESTILACION:;;.
24/09/2014 5:08:06;I. VISCOSIDAD NOR 4.3 CST A 100§C;127;S/U
24/09/2014 5:08:06;INDICE VISCOSIDAD;127;-
24/09/2014 5:08:06;NITROGENO;1.3;mg/Kg
24/09/2014 5:08:06;VISCOSIDAD A 100§C;4.320;mm2/S
24/09/2014 5:08:06;VISCOSIDAD A 65§C;9.242;mm2/S
24/09/2014 19:38:33;I. VISCOSIDAD NOR 4.3 CST A 100§C;127;S/U
24/09/2014 19:38:33;INDICE VISCOSIDAD;128;-
25/09/2014 7:52:44;1% RECOGIDO;296;§C
25/09/2014 7:52:44;5% RECOGIDO;365;§C
25/09/2014 7:52:44;10% RECOGIDO;379;§C
25/09/2014 7:52:44;20% RECOGIDO;401;§C
25/09/2014 7:52:44;30% RECOGIDO;409;§C
25/09/2014 7:52:44;50% RECOGIDO;428;§C
25/09/2014 7:52:44;70% RECOGIDO;452;§C
25/09/2014 7:52:44;80% RECOGIDO;468;§C
25/09/2014 7:52:44;90% RECOGIDO;501;§C
25/09/2014 7:52:44;95% RECOGIDO;536;§C
25/09/2014 7:52:44;P.FINAL;571;§C
25/09/2014 7:52:44;P.INICIAL;286;§C
25/09/2014 7:52:44;AZUFRE;3.9;mg/Kg
25/09/2014 7:52:44;COLOR ASTM;3.5;-
25/09/2014 7:52:44;DENSIDAD 15§C;0.8422;Kg/L
25/09/2014 7:52:44;DESTILACION:;;.
25/09/2014 7:52:44;I. VISCOSIDAD NOR 4.3 CST A 100§C;126;S/U
25/09/2014 7:52:44;INDICE VISCOSIDAD;129;-
25/09/2014 7:52:44;NITROGENO;3.6;mg/Kg
25/09/2014 7:52:44;VISCOSIDAD A 100§C;4.524;mm2/S
25/09/2014 7:52:44;VISCOSIDAD A 65§C;9.776;mm2/S
26/09/2014 5:48:25;1% RECOGIDO;304;§C
26/09/2014 5:48:25;5% RECOGIDO;360;§C
26/09/2014 5:48:25;10% RECOGIDO;374;§C
26/09/2014 5:48:25;20% RECOGIDO;396;§C
26/09/2014 5:48:25;30% RECOGIDO;405;§C
26/09/2014 5:48:25;50% RECOGIDO;422;§C
26/09/2014 5:48:25;70% RECOGIDO;439;§C
26/09/2014 5:48:25;80% RECOGIDO;453;§C
26/09/2014 5:48:25;90% RECOGIDO;483;§C
26/09/2014 5:48:25;95% RECOGIDO;515;§C
26/09/2014 5:48:25;P.FINAL;547;§C
26/09/2014 5:48:25;P.INICIAL;295;§C
26/09/2014 5:48:25;AZUFRE;4.8;mg/Kg
26/09/2014 5:48:25;COLOR ASTM;2.5;-
26/09/2014 5:48:25;DENSIDAD 15§C;0.8385;Kg/L
26/09/2014 5:48:25;DESTILACION:;;.
26/09/2014 5:48:25;I. VISCOSIDAD NOR 4.3 CST A 100§C;131;S/U
26/09/2014 5:48:25;INDICE VISCOSIDAD;130;-
26/09/2014 5:48:25;NITROGENO;2.8;mg/Kg
26/09/2014 5:48:25;VISCOSIDAD A 100§C;4.135;mm2/S
26/09/2014 5:48:25;VISCOSIDAD A 65§C;8.694;mm2/S
